sid,season,name,subbasin,nature,valid_time,lat,lon,dist2land_km,landfall_km,storm_speed_kt,storm_dir_deg,imd_wind_kt,imd_pres_hpa,imd_ci,jtwc_wind_1min_kt,jtwc_wind_kt,jtwc_pres_hpa,vmax_kt,pmin_hpa,label_agency,label_spread_kt,basin,imd_category,storm_motion_u_kt,storm_motion_v_kt,trend_12h_kt,vmax_plus_12h_kt,dv_12h_kt,vmax_plus_24h_kt,dv_24h_kt,vmax_plus_48h_kt,dv_48h_kt,ri_24h,reintensify_land,regime,featured_slug,is_featured
2000331N09092,2000,Unnamed,BB,TS,2000-11-27 18:00:00,11.1,84.8,477,438.0,10.0,280.0,45.0,998.0,3.0,50.0,46.5,,45.0,998.0,IMD,1.5,bay_of_bengal,CS,-9.84807753012208,1.7364817766692997,15.0,65.0,20.0,102.0,57.0,45.0,0.0,1.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-27 21:00:00,11.2,84.3,438,407.0,10.0,295.0,45.0,998.0,3.0,53.0,49.29,,45.0,998.0,IMD,4.289999999999999,bay_of_bengal,CS,-9.0630778703665,4.226182617406996,10.0,65.0,20.0,102.0,57.0,40.0,-5.0,1.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 00:00:00,11.5,83.8,404,352.0,11.0,290.0,55.0,992.0,3.5,55.0,51.150000000000006,,55.0,992.0,IMD,3.8499999999999934,bay_of_bengal,SCS,-10.336618828644992,3.762221576582359,10.0,77.0,22.0,90.0,35.0,35.0,-20.0,1.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 03:00:00,11.6,83.3,352,300.0,10.0,270.0,55.0,992.0,3.5,55.0,51.150000000000006,,55.0,992.0,IMD,3.8499999999999934,bay_of_bengal,SCS,-10.0,-1.8369701987210296e-15,10.0,90.0,35.0,90.0,35.0,30.0,-25.0,1.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 06:00:00,11.5,82.8,300,254.0,9.0,265.0,65.0,986.0,4.0,55.0,51.150000000000006,,65.0,986.0,IMD,13.849999999999994,bay_of_bengal,VSCS,-8.96575228282571,-0.7844016847289242,20.0,102.0,37.0,77.0,12.0,25.0,-40.0,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 09:00:00,11.5,82.3,254,225.0,8.0,265.0,65.0,986.0,4.0,60.0,55.8,,65.0,986.0,IMD,9.199999999999996,bay_of_bengal,VSCS,-7.969557584733964,-0.697245941981266,20.0,102.0,37.0,77.0,12.0,30.69,-34.31,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 12:00:00,11.5,82.0,225,197.0,6.0,265.0,77.0,978.0,4.5,65.0,60.45,,77.0,978.0,IMD,16.549999999999997,bay_of_bengal,VSCS,-5.977168188550474,-0.5229344564859495,22.0,90.0,13.0,55.0,-22.0,27.9,-49.1,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 15:00:00,11.5,81.7,197,177.0,5.0,270.0,90.0,968.0,5.0,65.0,60.45,,90.0,968.0,IMD,29.55,bay_of_bengal,ESCS,-5.0,-9.184850993605148e-16,35.0,90.0,0.0,50.0,-40.0,26.040000000000003,-63.96,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 18:00:00,11.5,81.5,177,145.0,6.0,270.0,102.0,958.0,5.5,65.0,60.45,,102.0,958.0,IMD,41.55,bay_of_bengal,ESCS,-6.0,-1.102182119232618e-15,37.0,77.0,-25.0,45.0,-57.0,23.25,-78.75,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-28 21:00:00,11.5,81.1,145,114.0,5.0,270.0,102.0,958.0,5.5,65.0,60.45,,102.0,958.0,IMD,41.55,bay_of_bengal,ESCS,-5.0,-9.184850993605148e-16,37.0,77.0,-25.0,40.0,-62.0,26.040000000000003,-75.96,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 00:00:00,11.5,80.9,114,73.0,6.0,275.0,90.0,968.0,5.0,65.0,60.45,,90.0,968.0,IMD,29.55,bay_of_bengal,ESCS,-5.977168188550474,0.5229344564859473,13.0,55.0,-35.0,35.0,-55.0,27.9,-62.1,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 03:00:00,11.5,80.5,73,64.0,5.0,275.0,90.0,966.0,5.0,65.0,60.45,,90.0,966.0,IMD,29.55,bay_of_bengal,ESCS,-4.980973490458728,0.4357787137382894,0.0,50.0,-40.0,30.0,-60.0,27.9,-62.1,0.0,0.0,maritime_mature,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 06:00:00,11.6,80.4,65,21.0,5.0,275.0,77.0,976.0,4.5,65.0,60.45,,77.0,976.0,IMD,16.549999999999997,bay_of_bengal,VSCS,-4.980973490458728,0.4357787137382894,-25.0,45.0,-32.0,25.0,-52.0,27.9,-49.1,0.0,0.0,sheared,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 09:00:00,11.6,80.0,21,10.0,5.0,270.0,77.0,976.0,4.5,65.0,60.45,,77.0,976.0,IMD,16.549999999999997,bay_of_bengal,VSCS,-5.0,-9.184850993605148e-16,-25.0,40.0,-37.0,30.69,-46.31,26.040000000000003,-50.96,0.0,0.0,sheared,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 12:00:00,11.6,79.9,10,0.0,7.0,260.0,55.0,998.0,0.0,65.0,60.45,,55.0,998.0,IMD,5.450000000000003,bay_of_bengal,SCS,-6.893654271085456,-1.2155372436685123,-35.0,35.0,-20.0,27.9,-27.1,23.25,-31.75,0.0,0.0,sheared,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 15:00:00,11.4,79.3,0,0.0,13.0,255.0,50.0,998.0,,60.0,55.8,,50.0,998.0,IMD,5.800000000000004,land,SCS,-12.557035741757888,-3.3646475863327683,-40.0,30.0,-20.0,26.040000000000003,-23.96,26.040000000000003,-23.96,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 18:00:00,11.3,78.6,0,0.0,10.0,260.0,45.0,998.0,0.0,55.0,51.150000000000006,,45.0,998.0,IMD,6.150000000000006,land,CS,-9.84807753012208,-1.7364817766693033,-32.0,25.0,-20.0,23.25,-21.75,27.9,-17.099999999999998,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-29 21:00:00,11.3,78.3,0,0.0,5.0,285.0,40.0,999.0,,50.0,46.5,,40.0,999.0,IMD,6.5,land,CS,-4.829629131445342,1.2940952255126017,-37.0,30.69,-9.31,26.040000000000003,-13.959999999999996,27.9,-12.099999999999998,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,BB,TS,2000-11-30 00:00:00,11.4,78.1,0,0.0,6.0,285.0,35.0,1001.0,,45.0,41.85,,35.0,1001.0,IMD,6.850000000000001,land,CS,-5.79555495773441,1.5529142706151218,-20.0,27.9,-7.099999999999998,27.9,-7.099999999999998,27.9,-7.099999999999998,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,AS,TS,2000-11-30 03:00:00,11.4,77.7,0,0.0,8.0,275.0,30.0,1002.0,0.0,40.0,37.2,,30.0,1002.0,IMD,7.200000000000003,land,DD,-7.969557584733964,0.6972459419812631,-20.0,26.040000000000003,-3.959999999999997,27.9,-2.099999999999998,27.9,-2.099999999999998,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,AS,TS,2000-11-30 06:00:00,11.4,77.2,0,0.0,8.0,270.0,25.0,1004.0,0.0,35.0,32.550000000000004,,25.0,1004.0,IMD,7.550000000000004,land,D,-8.0,-1.469576158976824e-15,-20.0,23.25,-1.75,27.9,2.900000000000002,27.9,2.900000000000002,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,AS,TS,2000-11-30 09:00:00,11.5,76.9,0,0.0,7.0,275.0,,,,33.0,30.69,,30.69,,JTWC_conv_3min,,land,DD,-6.973362886642219,0.6100901992336052,-9.31,26.040000000000003,-4.649999999999999,26.040000000000003,-4.649999999999999,27.9,-2.789999999999999,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,AS,TS,2000-11-30 12:00:00,11.5,76.5,0,0.0,8.0,275.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,land,D,-7.969557584733964,0.6972459419812631,-7.099999999999998,27.9,0.0,23.25,-4.650000000000002,27.9,0.0,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,AS,TS,2000-11-30 15:00:00,11.5,76.1,0,0.0,8.0,270.0,,,,28.0,26.040000000000003,,26.040000000000003,,JTWC_conv_3min,,land,D,-8.0,-1.469576158976824e-15,-3.959999999999997,27.9,1.8599999999999997,26.040000000000003,0.0,27.9,1.8599999999999997,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,AS,TS,2000-11-30 18:00:00,11.5,75.7,0,0.0,7.0,270.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,land,D,-7.0,-1.2858791391047208e-15,-1.75,27.9,4.650000000000002,27.9,4.650000000000002,27.9,4.650000000000002,0.0,0.0,over_land,,False
2000331N09092,2000,Unnamed,AS,TS,2000-11-30 21:00:00,11.5,75.4,21,21.0,6.0,270.0,,,,28.0,26.040000000000003,,26.040000000000003,,JTWC_conv_3min,,arabian_sea,D,-6.0,-1.102182119232618e-15,-4.649999999999999,26.040000000000003,0.0,27.9,1.8599999999999997,27.9,1.8599999999999997,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 00:00:00,11.5,75.1,49,49.0,6.0,275.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-5.977168188550474,0.5229344564859473,0.0,23.25,-4.650000000000002,27.9,0.0,27.9,0.0,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 03:00:00,11.5,74.7,78,70.0,7.0,280.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-6.893654271085457,1.2155372436685097,1.8599999999999997,26.040000000000003,-1.8599999999999997,27.9,0.0,30.69,2.789999999999999,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 06:00:00,11.6,74.4,97,97.0,6.0,280.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-5.908846518073249,1.0418890660015798,4.650000000000002,27.9,0.0,27.9,0.0,32.550000000000004,4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 09:00:00,11.6,74.1,127,122.0,5.0,280.0,,,,28.0,26.040000000000003,,26.040000000000003,,JTWC_conv_3min,,arabian_sea,D,-4.924038765061041,0.8682408883346499,0.0,27.9,1.8599999999999997,27.9,1.8599999999999997,32.550000000000004,6.510000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 12:00:00,11.7,73.9,142,142.0,6.0,280.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-5.908846518073249,1.0418890660015798,-4.650000000000002,27.9,4.650000000000002,27.9,4.650000000000002,32.550000000000004,9.300000000000004,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 15:00:00,11.7,73.6,171,166.0,7.0,280.0,,,,28.0,26.040000000000003,,26.040000000000003,,JTWC_conv_3min,,arabian_sea,D,-6.893654271085457,1.2155372436685097,-1.8599999999999997,27.9,1.8599999999999997,27.9,1.8599999999999997,30.69,4.649999999999999,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 18:00:00,11.8,73.2,205,205.0,8.0,280.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-7.878462024097665,1.3891854213354398,0.0,27.9,0.0,27.9,0.0,27.9,0.0,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-01 21:00:00,11.9,72.8,239,239.0,10.0,275.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-9.961946980917457,0.8715574274765789,1.8599999999999997,27.9,0.0,27.9,0.0,27.9,0.0,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 00:00:00,11.9,72.2,300,300.0,15.0,270.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-15.0,-2.7554552980815444e-15,4.650000000000002,27.9,0.0,27.9,0.0,27.9,0.0,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 03:00:00,11.9,71.3,393,393.0,18.0,265.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-17.93150456565142,-1.5688033694578485,1.8599999999999997,27.9,0.0,30.69,2.789999999999999,27.9,0.0,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 06:00:00,11.8,70.4,491,491.0,12.0,265.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-11.954336377100947,-1.045868912971899,0.0,27.9,0.0,32.550000000000004,4.650000000000002,27.9,0.0,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 09:00:00,11.7,70.0,536,536.0,6.0,260.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-5.908846518073248,-1.041889066001582,0.0,27.9,0.0,32.550000000000004,4.650000000000002,26.040000000000003,-1.8599999999999997,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 12:00:00,11.7,69.8,557,557.0,6.0,260.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-5.908846518073248,-1.041889066001582,0.0,27.9,0.0,32.550000000000004,4.650000000000002,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 15:00:00,11.7,69.4,599,599.0,8.0,265.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-7.969557584733964,-0.697245941981266,0.0,30.69,2.789999999999999,30.69,2.789999999999999,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 18:00:00,11.6,69.0,644,644.0,6.0,250.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-5.638155724715451,-2.0521208599540115,0.0,32.550000000000004,4.650000000000002,27.9,0.0,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-02 21:00:00,11.4,68.8,671,671.0,6.0,240.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-5.196152422706631,-3.0000000000000027,0.0,32.550000000000004,4.650000000000002,27.9,0.0,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 00:00:00,11.3,68.5,705,705.0,11.0,260.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-10.832885283134289,-1.9101299543362336,0.0,32.550000000000004,4.650000000000002,27.9,0.0,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 03:00:00,11.2,67.7,793,793.0,17.0,265.0,,,,33.0,30.69,,30.69,,JTWC_conv_3min,,arabian_sea,DD,-16.935309867559674,-1.48164762671019,2.789999999999999,30.69,0.0,27.9,-2.789999999999999,23.25,-7.440000000000001,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 06:00:00,11.2,66.8,884,884.0,14.0,270.0,,,,35.0,32.550000000000004,,32.550000000000004,,JTWC_conv_3min,,arabian_sea,DD,-14.0,-2.5717582782094417e-15,4.650000000000002,27.9,-4.650000000000002,27.9,-4.650000000000002,23.25,-9.300000000000004,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 09:00:00,11.2,66.2,941,941.0,11.0,270.0,,,,35.0,32.550000000000004,,32.550000000000004,,JTWC_conv_3min,,arabian_sea,DD,-11.0,-2.0206672185931327e-15,4.650000000000002,27.9,-4.650000000000002,26.040000000000003,-6.510000000000002,23.25,-9.300000000000004,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 12:00:00,11.2,65.7,989,989.0,12.0,260.0,,,,35.0,32.550000000000004,,32.550000000000004,,JTWC_conv_3min,,arabian_sea,DD,-11.817693036146496,-2.083778132003164,4.650000000000002,27.9,-4.650000000000002,23.25,-9.300000000000004,23.25,-9.300000000000004,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 15:00:00,11.0,65.1,1058,1058.0,13.0,255.0,,,,33.0,30.69,,30.69,,JTWC_conv_3min,,arabian_sea,DD,-12.557035741757888,-3.3646475863327683,0.0,27.9,-2.789999999999999,23.25,-7.440000000000001,23.25,-7.440000000000001,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 18:00:00,10.8,64.4,1097,1030.0,12.0,265.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-11.954336377100947,-1.045868912971899,-4.650000000000002,27.9,0.0,23.25,-4.650000000000002,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-03 21:00:00,10.9,63.8,1030,964.0,12.0,280.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-11.817693036146498,2.08377813200316,-4.650000000000002,26.040000000000003,-1.8599999999999997,23.25,-4.650000000000002,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 00:00:00,11.0,63.2,964,907.0,12.0,260.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-11.817693036146496,-2.083778132003164,-4.650000000000002,23.25,-4.650000000000002,23.25,-4.650000000000002,23.25,-4.650000000000002,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 03:00:00,10.7,62.6,907,847.0,15.0,240.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-12.990381056766577,-7.500000000000007,-2.789999999999999,23.25,-4.650000000000002,23.25,-4.650000000000002,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 06:00:00,10.3,61.9,847,792.0,14.0,245.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,arabian_sea,D,-12.688309018513102,-5.916655664369788,0.0,23.25,-4.650000000000002,23.25,-4.650000000000002,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 09:00:00,10.1,61.2,782,731.0,13.0,255.0,,,,28.0,26.040000000000003,,26.040000000000003,,JTWC_conv_3min,,arabian_sea,D,-12.557035741757888,-3.3646475863327683,-1.8599999999999997,23.25,-2.7900000000000027,23.25,-2.7900000000000027,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 12:00:00,9.9,60.6,731,682.0,13.0,255.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-12.557035741757888,-3.3646475863327683,-4.650000000000002,23.25,0.0,23.25,0.0,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 15:00:00,9.7,60.0,682,631.0,12.0,255.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-11.59110991546882,-3.1058285412302475,-4.650000000000002,23.25,0.0,23.25,0.0,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 18:00:00,9.6,59.4,631,592.0,11.0,260.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-10.832885283134289,-1.9101299543362336,-4.650000000000002,23.25,0.0,23.25,0.0,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-04 21:00:00,9.5,58.9,592,549.0,10.0,265.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-9.961946980917457,-0.8715574274765825,-2.7900000000000027,23.25,0.0,23.25,0.0,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 00:00:00,9.5,58.4,549,523.0,9.0,260.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-8.863269777109872,-1.562833599002373,0.0,23.25,0.0,23.25,0.0,,,0.0,0.0,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 03:00:00,9.4,57.9,516,493.0,9.0,255.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-8.693332436601615,-2.3293714059226858,0.0,23.25,0.0,,,,,,,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 06:00:00,9.3,57.5,493,472.0,9.0,260.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-8.863269777109872,-1.562833599002373,0.0,23.25,0.0,,,,,,,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 09:00:00,9.2,57.1,475,454.0,9.0,255.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-8.693332436601615,-2.3293714059226858,0.0,23.25,0.0,,,,,,,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 12:00:00,9.1,56.6,454,441.0,10.0,250.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-9.396926207859083,-3.420201433256685,0.0,23.25,0.0,,,,,,,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 15:00:00,8.9,56.1,444,438.0,11.0,245.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-9.969385657403151,-4.648800879147691,0.0,,,,,,,,,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 18:00:00,8.6,55.6,449,441.0,12.0,240.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-10.392304845413262,-6.000000000000005,0.0,,,,,,,,,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-05 21:00:00,8.3,55.0,459,433.0,13.0,240.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-11.2583302491977,-6.500000000000005,0.0,,,,,,,,,post_landfall_remnant,,False
2000331N09092,2000,Unnamed,AS,TS,2000-12-06 00:00:00,8.0,54.5,433,,13.0,240.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,arabian_sea,D,-11.2583302491977,-6.500000000000005,0.0,,,,,,,,,post_landfall_remnant,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-23 03:00:00,8.0,86.0,465,439.0,6.0,220.0,25.0,1006.0,1.5,,,,25.0,1006.0,IMD,,bay_of_bengal,D,-3.856725658119236,-4.596266658713868,0.0,25.0,0.0,30.0,5.0,35.0,10.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-23 06:00:00,7.8,85.8,439,396.0,6.0,250.0,25.0,1006.0,1.5,30.0,27.9,,25.0,1006.0,IMD,2.900000000000002,bay_of_bengal,D,-5.638155724715451,-2.0521208599540115,0.0,25.0,0.0,30.0,5.0,45.0,20.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-23 09:00:00,7.8,85.4,396,353.0,8.0,275.0,25.0,1006.0,,30.0,27.9,,25.0,1006.0,IMD,2.900000000000002,bay_of_bengal,D,-7.969557584733964,0.6972459419812631,0.0,28.0,3.0,30.0,5.0,50.0,25.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-23 12:00:00,7.8,85.0,353,331.0,7.0,275.0,25.0,1006.0,1.5,30.0,27.9,,25.0,1006.0,IMD,2.900000000000002,bay_of_bengal,D,-6.973362886642219,0.6100901992336052,0.0,30.0,5.0,30.0,5.0,55.0,30.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-23 15:00:00,7.8,84.8,331,309.0,4.0,275.0,25.0,1006.0,,30.0,27.9,,25.0,1006.0,IMD,2.900000000000002,bay_of_bengal,D,-3.984778792366982,0.3486229709906315,0.0,30.0,5.0,30.0,5.0,60.0,35.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-23 18:00:00,7.9,84.6,310,276.0,4.0,270.0,25.0,1006.0,1.5,30.0,27.9,,25.0,1006.0,IMD,2.900000000000002,bay_of_bengal,D,-4.0,-7.34788079488412e-16,0.0,30.0,5.0,30.0,5.0,65.0,40.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-23 21:00:00,7.8,84.3,276,265.0,4.0,275.0,28.0,1005.0,,30.0,27.9,,28.0,1005.0,IMD,0.0999999999999978,bay_of_bengal,DD,-3.984778792366982,0.3486229709906315,3.0,30.0,2.0,30.0,2.0,65.0,37.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-24 00:00:00,7.9,84.2,266,255.0,4.0,330.0,30.0,1004.0,2.0,30.0,27.9,,30.0,1004.0,IMD,2.099999999999998,bay_of_bengal,DD,-2.0000000000000018,3.464101615137753,5.0,30.0,0.0,30.0,0.0,65.0,35.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-24 03:00:00,8.2,84.1,262,262.0,3.0,345.0,30.0,1004.0,2.0,30.0,27.9,,30.0,1004.0,IMD,2.099999999999998,bay_of_bengal,DD,-0.776457135307562,2.897777478867205,5.0,30.0,0.0,35.0,5.0,65.0,35.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-24 06:00:00,8.2,84.1,262,241.0,2.0,275.0,30.0,1004.0,2.0,30.0,27.9,,30.0,1004.0,IMD,2.099999999999998,bay_of_bengal,DD,-1.992389396183491,0.1743114854953157,5.0,30.0,0.0,45.0,15.0,77.0,47.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-24 09:00:00,8.2,83.9,241,219.0,3.0,270.0,30.0,1004.0,,30.0,27.9,,30.0,1004.0,IMD,2.099999999999998,bay_of_bengal,DD,-3.0,-5.51091059616309e-16,2.0,30.0,0.0,50.0,20.0,77.0,47.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-24 12:00:00,8.2,83.7,219,219.0,2.0,275.0,30.0,1004.0,2.0,30.0,27.9,,30.0,1004.0,IMD,2.099999999999998,bay_of_bengal,DD,-1.992389396183491,0.1743114854953157,0.0,30.0,0.0,55.0,25.0,90.0,60.0,0.0,0.0,sheared,,False
2000358N08086,2000,Unnamed,BB,TS,2000-12-24 15:00:00,8.2,83.7,219,219.0,1.0,310.0,30.0,1004.0,,33.0,30.69,,30.0,1004.0,IMD,0.6900000000000013,bay_of_bengal,DD,-0.7660444431189781,0.6427876096865393,0.0,35.0,5.0,60.0,30.0,90.0,60.0,1.0,0.0,sheared,,False
